review_id,date,score,lessor,agency_name,property_type,weekly_price,n_bedrooms,suburb,review_text
907,2023-09-10 20:07:00,5,Agency,Belle Property,Flat/Unit,425,2,Redfern,"Pest problems plagued the apartment I rented, making it quite uncomfortable to live in. Despite bringing it to the landlord's attention, the issue persisted, which was disappointing."
908,2023-01-16 18:00:00,2,Agency,Harcourts,Flat/Unit,240,2,Newtown,"The apartment I rented suffered from maintenance issues, pest problems, and a poor property condition. Living in such conditions was far from ideal, and it was frustrating to feel like my concerns were not being taken seriously."
909,2023-10-19 11:26:00,1,Agency,Century 21 Australia,Flat/Unit,145,1,Newtown,"Dealing with pest problems in the apartment I rented was frustrating enough, but communication problems with the landlord exacerbated the situation. It's disheartening when basic issues cannot be resolved efficiently due to poor communication."
910,2023-05-18 09:13:00,5,Agency,LJ Hooker,Flat/Unit,395,2,Redfern,"Unfortunately, the apartment I rented had both pest problems and a poor property condition. It was disappointing to encounter these issues, especially considering the rent paid. It felt like the landlord was taking advantage of my lack of knowledge about renter's rights."
911,2023-09-01 23:12:00,5,Private,,Flat/Unit,390,2,Redfern,"Maintenance issues, pest problems, poor property condition, and lease violations made my time in this apartment incredibly frustrating. It's disheartening to deal with such issues while trying to focus on studies and navigate life as an international student."
912,2023-06-21 16:27:00,5,Agency,Century 21 Australia,Flat/Unit,410,2,Redfern,"The property condition of the apartment I rented was subpar, to say the least. It was disheartening to encounter such issues, especially considering the rent paid. Living in a poorly maintained space is far from ideal."
913,2023-09-13 15:38:00,4,Private,,Flat/Unit,300,1,Redfern,"Pest problems were a constant issue in the apartment I rented. Despite attempts to address the issue, it persisted throughout my stay, which was disappointing."
914,2023-09-21 15:45:00,5,Agency,Professionals Real Estate Group,Flat/Unit,320,1,Redfern,"Fortunately, I encountered no problems during my time in this apartment. It was a relief to have a smooth renting experience, especially as an international student."
915,2023-03-11 17:33:00,1,Private,,Flat/Unit,145,1,Newtown,"The property condition of the apartment I rented was poor, which was disappointing. It's disheartening when basic maintenance and upkeep are neglected, making the living situation less than ideal."
916,2023-08-30 00:45:00,5,Agency,McGrath Estate Agents,Flat/Unit,400,2,Redfern,"My experience in this apartment was tarnished by both pest problems and lease violations. It's frustrating to encounter such issues, especially when trying to focus on studies and adjust to life as an international student."
917,2023-11-06 21:09:00,1,Agency,Harcourts,Flat/Unit,150,1,Newtown,"Maintenance issues were a persistent problem in the apartment I rented. It was frustrating to have to deal with such issues, especially when they could have been easily addressed by the landlord."
918,2023-03-27 17:54:00,2,Agency,First National Real Estate,Flat/Unit,255,2,Newtown,"Dealing with maintenance issues, pest problems, poor property condition, and lease violations made my time in this apartment incredibly stressful. It felt like a constant battle just to have basic living conditions met."
919,2023-10-03 23:29:00,5,Agency,Belle Property,Flat/Unit,395,2,Redfern,"Unfortunately, my experience with this apartment included lease violations by the landlord. It's disheartening when landlords disregard the terms of the lease, making the living situation less than ideal."
920,2023-08-19 17:05:00,5,Agency,First National Real Estate,Flat/Unit,410,2,Redfern,"Maintenance issues were a frequent occurrence in the apartment I rented. It was frustrating to have to deal with such issues, especially when they impacted daily life as an international student."
921,2023-12-14 15:58:00,1,Agency,RE/MAX Australia,Flat/Unit,150,1,Newtown,"The property condition of the apartment I rented was poor, and there were lease violations as well. It was disappointing to encounter such issues, especially when trying to establish a comfortable living space."
922,2023-04-05 17:30:00,3,Agency,Belle Property,Flat/Unit,280,1,Redfern,"Both pest problems and lease violations were issues I encountered while staying in this apartment. It's disheartening when basic living conditions are not met, and the terms of the lease are not upheld."
923,2023-02-26 03:46:00,3,Agency,Harcourts,Flat/Unit,265,2,Newtown,"Fortunately, I had no problems during my time in this apartment. It was a relief to have a smooth renting experience, especially as an international student."
924,2023-04-24 14:41:00,5,Private,,Flat/Unit,410,2,Redfern,"The property condition of the apartment I rented was poor, and there were lease violations as well. It's disappointing when landlords fail to maintain the property and adhere to the terms of the lease."
925,2023-04-04 21:31:00,4,Agency,Century 21 Australia,Flat/Unit,315,2,Camperdown,"Unfortunately, my experience with this apartment included lease violations by the landlord. It's frustrating when landlords disregard the terms of the lease, making the living situation less than ideal."
926,2023-10-03 11:41:00,5,Private,,Flat/Unit,385,2,Redfern,"Pest problems and lease violations were both issues I encountered while staying in this apartment. It's disheartening when basic living conditions are not met, and the terms of the lease are not upheld."
927,2023-09-24 20:26:00,4,Agency,Ray White Group,Flat/Unit,300,1,Redfern,"The property condition of the apartment I rented was poor, which was disappointing. It's frustrating when basic maintenance and upkeep are neglected, making the living situation less than ideal."
928,2023-09-01 18:22:00,2,Agency,Century 21 Australia,Flat/Unit,200,1,Camperdown,"Dealing with pest problems, poor property condition, and lease violations made my time in this apartment incredibly stressful. It's disheartening when landlords fail to maintain the property and adhere to the terms of the lease."
929,2023-03-20 18:17:00,4,Agency,LJ Hooker,Flat/Unit,305,2,Camperdown,"Pest problems and a poor property condition were both issues I encountered while staying in this apartment. It's frustrating when basic living conditions are not met, making the living situation less than ideal."
930,2023-11-10 16:44:00,3,Agency,RE/MAX Australia,Flat/Unit,295,1,Redfern,"Unfortunately, my experience with this apartment included lease violations by the landlord. It's disheartening when landlords disregard the terms of the lease, making the living situation less than ideal."
931,2023-12-15 04:36:00,5,Private,,Flat/Unit,390,2,Redfern,"Pest problems and lease violations were both issues I encountered while staying in this apartment. It's frustrating when basic living conditions are not met, and the terms of the lease are not upheld."
932,2023-07-13 12:06:00,2,Agency,Ray White Group,Flat/Unit,205,1,Camperdown,"The property condition of the apartment I rented was poor, and there were lease violations as well. It's disappointing when landlords fail to maintain the property and adhere to the terms of the lease."
933,2023-08-25 08:55:00,2,Agency,McGrath Estate Agents,Flat/Unit,245,2,Newtown,"Maintenance issues were a persistent problem in the apartment I rented. It's frustrating when basic maintenance and upkeep are neglected, making the living situation less than ideal."
